,Project ID,Title,Link,Budget,Beneficiary Category,Indicator,Baseline,Target,Notes,Donors,Gender (% female),Category,Comments,Tag,SEH Taxonomy,RISE Taxonomy,Flagship,Indirect Category,Indirect Taxonomy,Output ID,Country Code,Country,Comment,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Comments ,Expected Outputs,Energy Percent,Donors ,Indirect Beneficiaries,Budget (USD),Unnamed: 13,Donor,Indirect Beneficaries,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 10,Gender (% female).1,Category.1,Comments.1,Unnamed: 8,Unnamed: 9,Indirect Beneficiries,Energy Budget,Budget (Nigerian),Indirect Beneficiary,Budget ,b,Unnamed: 11
268,134230.0,Climate Promise-II ,,540000.0,Policy or Regulatory Framework,Develop National Green Hydrogen Strategy,0,1.0,To be formulated in 2023-2024,Climate Promise ,,Non-VF,,,Accelerating just energy transition,Renewable Energy,,Incentives and Support,Renewable EnergyEnergy Infrastructure,134230.0-3,PAK,Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,134230.0,Climate Promise-II ,,540000.0,Policy or Regulatory Framework,Identify energy specific priority actions at provincial level ,0,38.0,Energy specific priority actions are identified in NDC Implementation Plan-currently under endorsement process ,Climate Promise ,,Non-VF,,,Accelerating just energy transition,Energy Efficiency,,NDC Support,Energy Efficiency,134230.0-4,PAK,Pakistan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,124739,SIDA UNDP Strategic Collaboration on Env and CC,http://open.undp.org/projects/00124739,36443657.0,nan,,,,,,,,,,,,,,,124739-1,NA,Bureau Policy & Prog Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,139866,Programme Initiation plan energy hub,http://open.undp.org/projects/00139866,1174548.0,nan,,,,,,,,,,,,,,,139866-1,NA,Bureau Policy & Prog Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,111467,Linking the Kigali Amendment with EE in the RAC Sector,http://open.undp.org/projects/00111467,11205031.0,nan,,,,,,,,,,,,,,,111467-1,NA,Bureau Policy & Prog Support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,90074.0,GCS intervention on environment (Biomass),http://open.undp.org/projects/00090074,869916.0,Medium Enterprises,Number of SMEs trained on biomass technologies,0,80,Trained 80 SMEs. This project has been closed due to lack of govt co financing,UNDP,,Non-VF,,,Accelerating just energy transition,Renewable Energy,,,,90074.0-1,LKA,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,119366.0,Transitioning to sustainable energy uses for the agro-in,http://open.undp.org/projects/00119366,1007201.0,Capacity Training,Number of farmers,0,273,8 renewable energy technologies were demonstrated benefiting a total of 273 small holder farmers,Gov. of Chnia,,Non-VF,,,Accelerating just energy transition,Renewable Energy,,,,119366.0-1,LKA,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,119366.0,Transitioning to sustainable energy uses for the agro-in,http://open.undp.org/projects/00119366,1007201.0,Policy or Regulatory Framework,Capacity of staff of five provincial councils built on monioring energy and GHG savings,0,125,,,,,,,Accelerating just energy transition,Renewable Energy,,Incentives and Support,Renewable EnergyEnergy Infrastructure,119366.0-2,LKA,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,119366.0,Transitioning to sustainable energy uses for the agro-in,http://open.undp.org/projects/00119366,1007201.0,Policy or Regulatory Framework,Number of provincial energy plans for the agro sector with RE and EE interventions,0,5,Around 1.2 million (indirect beneficiaries) farmers will benefit from five provinces from the energy plans that has RE and EE,,,,,,Accelerating just energy transition,Renewable Energy,,Government Capacity-Building,Renewable EnergyEnergy Infrastructure,119366.0-3,LKA,Sri Lanka,,,,,,,,,,1200000.0,,,,,,,,,,,,,,,,,,,,,,
277,134410.0,MP Projects Sri Lanka,http://open.undp.org/projects/00134410,261353.0,Capacity Training,Number of students/year,0,120,This will directly benefit 120 students annually,Montreal Protocol,,Non-VF,,,Accelerating just energy transition,Energy Efficiency,,,,134410.0-1,LKA,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,134410.0,MP Projects Sri Lanka,http://open.undp.org/projects/00134410,261353.0,Capacity Training,Number of trainees,0,500,500 RAC sector technicians will be trained,,,,,,Accelerating just energy transition,Energy Efficiency,,,,134410.0-2,LKA,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,134410.0,MP Projects Sri Lanka,http://open.undp.org/projects/00134410,261353.0,Policy or Regulatory Framework,Number of trainees,0,30,Around 30 govt officals will be trained,,,,,,Accelerating just energy transition,Energy Efficiency,,Government Capacity-Building,Energy Efficiency,134410.0-3,LKA,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,142290.0,Climate Promise: From Pledge to Impact,http://open.undp.org/projects/00142290,324000.0,Policy or Regulatory Framework," Number of Inclusive policy, strategies, plans and regulatory frameworks (national, sectoral or sub-national) in place to support NDC implementation and drive green recovery",0,3,"Gender sensitive Climate Change Policy, Gender Responsive and SDG aligned NDC implementation plans and a 
roadmap for achieving net zero carbon by 2050 were developed",SIDA,,Non-VF,,,Accelerating just energy transition,Energy Efficiency,,National Strategy,Decarbonization,142290.0-1,LKA,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,142290.0,Climate Promise: From Pledge to Impact,http://open.undp.org/projects/00142290,324000.0,Policy or Regulatory Framework,Number of trainees,0,400,400 govt officials trained,,,,,,Accelerating just energy transition,Energy Efficiency,,National Strategy,Decarbonization,142290.0-2,LKA,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,142290.0,Climate Promise: From Pledge to Impact,http://open.undp.org/projects/00142290,324000.0,Policy or Regulatory Framework, Number of stakeholder engagement platforms and/or mechanisms established or strengthened and key actors are empowered to lead NDC implementation processes and long-term climate action,0,3,"Platform for youth, women and multistakeholder developed to lead NDC development and implementation",,,,,,Accelerating just energy transition,Energy Efficiency,,National Strategy,Decarbonization,142290.0-3,LKA,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,145829.0,Mainstreaming E-Mobility Through the Conversion of Tuk-T,http://open.undp.org/projects/00145829,1151772.0,Transport Services,Number of passengers,0,11500,An average of 11500 passengers are transported per three wheeler,UNDP,,Non-VF,,,Accelerating just energy transition,Energy Efficiency,,,,145829.0-1,LKA,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,145829.0,Mainstreaming E-Mobility Through the Conversion of Tuk-T,http://open.undp.org/projects/00145829,1151772.0,Policy or Regulatory Framework,System for registration of electric three wheelers,0,1,1.15 million existing fuel three wheelers now have the opportunity to be legally registereted as electric three wheelers,,,,,,Accelerating just energy transition,Energy Efficiency,,Incentives and Support,Transport,145829.0-2,LKA,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,100344.0,Enhancing Food and Energy Security through the promotion of Green Technologies,,,Agricultural Services,Number of beneficiaries with access to green/sustainable technologies,270,50000,,,,Non-VF,,,Accelerating just energy transition,Energy Efficiency,,,,100344.0-1,LKA,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,100344.0,Enhancing Food and Energy Security through the promotion of Green Technologies,,,Capacity Training,Smallholder farmers trained,0,80000,"Roughly 80,000 small holder farmers will be trained",,,,,,Accelerating just energy transition,Energy Efficiency,,,,100344.0-2,LKA,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,100344.0,Enhancing Food and Energy Security through the promotion of Green Technologies,,,Entrepreneurship Training,Number of green/sustainable jobs created,0,60,,,,,,,Accelerating just energy transition,Energy Efficiency,,,,100344.0-3,LKA,Sri Lanka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,106888,Promotion des Petites Centrales Hydroélectriques/PSA,TRAC2,1500000.0,Medium Enterprises,Number of female organizations,0,190,Cible à atteindre avec la construction des 8 mini centrales solaires soit 1737 personnes et 100 kWc,,1.0,Non-VF,,j,Accelerating just energy transition,Renewable Energy,,,,106888-1,CAF,Central African Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,5680,Small hydropower based mini-grids,PIMS+,2645000.0,Electricity Access,Number of population,0,429636,Cible à atteindre avec la construction des 4 Petites Centrales Hudroélectriques,,,VF,,j,Accelerating just energy transition,Electricity Access,,,,5680-1,CAF,Central African Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,142609.0,Assist NDC implementation in Albania,http://open.undp.org/projects/00142609,127205.0,Energy (MW added),"
 
Megawatts of renewable or low-emission energy capacity installed, generated or rehabilitated 

                                       ","



10 MW of solar PV capacity connected to the grid- year 2018



",0.56,"The Project is supporting the development of two governmental decrees related to solar PV autoproducers: (i) Support measures for electricity produced by renewable sources; and (ii) Communities of renewable energies. 

Two pieces of legislation in support to the RES law.

The Project is supporting one economic model for catalyzing the use of solar PV systems, demonstrated through facilitation of an additional installed capacity of Solar PV.

10 pilot solar PV plants installed in four municipalities, with an overall capacity of 560 kW.

2124 people to benefit from services of solar power systems to be installed in 10 public buidings in municipalities of Shkoder, Klos, Diber and Permet

Exchange of know-how to share knowledge and experience on strategies for deploying solar PV and increase technical, planning, operational and entrepreneurial skills for integrating solar PV systems.",Government of Germany; Government of Japan,,Non-VF,,,Close the gap on energy access,Renewable Energy,,,,142609.0-1,ALB,Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,142609.0,Assist NDC implementation in Albania,http://open.undp.org/projects/00142609,127205.0,Electricity Access,Number of people benefitting from services of solar power systems,0,2124.0,,,,,,,,,,,,142609.0-2,ALB,Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,142609.0,Assist NDC implementation in Albania,http://open.undp.org/projects/00142609,127205.0,Capacity Training,"Number of people trained/educated/informed 
through technical transfers, dialogues, workshops, 
campaigns, and other efforts",0,250.0,,,,,,,,,,,,142609.0-3,ALB,Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,125245.0,Croatia Education Recovery Support (Albania),https://open.undp.org/projects/00132984,1194743.13,Education Services,Number of students and teachers benefitting from clean energy systems,0,170.0,"""Iliria"" 9 -year school and kindergarten has been repaired/reconstructed in line with the best energy saving standards such as (i) high quality thermal insulated façade and terrace in an envelope system which prevents heat loss in the winter and heat gain in the summer, (ii) solar hot water collectors especially applied in kindergartens, (iii) efficient lighting system as well as (iv) efficient heating systems. This facility provides better services for 156 students and 14 teachers.",Government of Croatia,,Non-VF,,e,Accelerating just energy transition,Energy Efficiency,,,,125245.0-1,ALB,Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,123351.0,Community Infrastructure Support (Albania),https://open.undp.org/projects/00129778,2611239.0,Education Services,Number of students and teachers benefitting from clean energy systems,0,906.0,"3 education facilities are foreseen to be repaired/reconstructed in line with the best energy saving standards such as (i) high quality thermal insulated façade and terrace in an envelope system which prevents heat loss in the winter and heat gain in the summer, (ii) solar hot water collectors especially applied in kindergartens, (iii) efficient lighting system as well as (iv) efficient heating systems. These facilities are going to provide better services for 855 students and 51 teachers.",Government Of Albania; MPTF-SDGs Aceeleration Fund for Albania,,Non-VF,,e,Accelerating just energy transition,Energy Efficiency,,,,123351.0-1,ALB,Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,120786.0,EU4Schools Phase I (Albania),https://open.undp.org/projects/00126861,16955148.23,Education Services,Number of students and teachers benefitting from clean energy systems,0,1429.0,,European Commision,,Non-VF,,,,,,,,120786.0-1,ALB,Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,123296.0,EU4Schools Phase II (Albania),https://open.undp.org/projects/00129706,67752565.21,Education Services,Number of students and teachers benefitting from clean energy systems,177,4490.0,,European Commision,,Non-VF,,,,,,,,123296.0-1,ALB,Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,125245.0,Croatia Education Recovery Support (Albania),https://open.undp.org/projects/00132984,1194743.13,Education Services,Number of students and teachers benefitting from clean energy systems,0,170.0,,,,Non-VF,,,,,,,,125245.0-2,ALB,Albania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,00115727,Upper Nile University,,124570.12,Electricity Access,Number of beneficiaries,0,1500.0,Project Completed,Japan,,Non-VF,,j,Accelerating just energy transition,Electricity Access,,,,00115727-1,SSD,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,"00080877, 00097821, 00080982, 00109097",UNDP Country Office ,,518743.75,Energy (MW added),Additional electricty generation capacity added,0,0.2,Project Completed,UNDP,,Non-VF,,j,Close the gap on energy access,Renewable Energy,,,,"00080877, 00097821, 00080982, 00109097-1",SSD,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,00093664,State Revenue Authority (SRA),,246584.79,Electricity Access,Number of beneficiaries,0,100.0,Project Completed,UNDP,,Non-VF,,j,Accelerating just energy transition,Electricity Access,,,,00093664-1,SSD,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,00104022,Police Office Training Facility,,186391.71,Electricity Access,Number of beneficiaries,0,1200.0,Project Completed,UNDP,,Non-VF,,j,Accelerating just energy transition,Electricity Access,,,,00104022-1,SSD,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,00101178,Ministry of Local Government and Law Enforcement ,,149770.73,Electricity Access,Number of beneficiaries,0,25.0,Project Completed,UNDP,,Non-VF,,j,Accelerating just energy transition,Electricity Access,,,,00101178-1,SSD,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,"00104634, 00104636","Disarmament, Demobilization and Reintegration (DDR)",,118418.0,Electricity Access,Number of beneficiaries,0,60.0,Project Completed,UNDP,,Non-VF,,j,Accelerating just energy transition,Electricity Access,,,,"00104634, 00104636-1",SSD,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,00104022,Police Office Training Facility,,186391.71,Agricultural Services,Number of beneficiaries,0,5000.0,Project Completed,UNDP,,Non-VF,,,Accelerating just energy transition,Energy Efficiency,,,,00104022-2,SSD,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,00125900, Global Fund Project - Solar for Heath ,,6268828.8,Health Services,Number of beneficiaries,0,9000000.0,On Going,UNDP,,Non-VF,Large number.,,Accelerating just energy transition,Renewable Energy,Solar4Health,,,00125900-1,SSD,South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,99918,Support to SDGs localization in Ukraine,http://open.undp.org/projects/00099918,6817448.0,nan,,,,,,,,,,,,,,,99918-1,UKR,Ukraine,,,,,,,,,,,,,,,,,,,,Can you please provide information for all the categories ? ,,,,,,,,,,,,
307,4114,EE in Public Buildings,PIMS+,5480000.0,nan,,,,,,,,,,,,,,,4114-1,UKR,Ukraine,,,,,,,,,,,,,,,,,,,,Can you please provide information for all the categories ? ,,,,,,,,,,,,
308,142763.0,PDL-145 Territoires,https://open.undp.org/projects/00142763,619829499.0,Electricity Access,Number of households that will be connected,,12000000,"2 million .200.000 of households that will be connected & 5.9 average number per people/household. 12 million people with access to energy with the implementation of 172 micro power plants Around 12.000.000 will 
•	# of business connected : needs results about baseline on business : May2023",DRC Gov,,,to the CO: Please disaggregate this into rows for each outputm linked to different beneficiary categories,,Close the gap on energy access,Renewable Energy,,,,142763.0-1,COD,Dem. Rep. of the Congo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
